	seqname	source	feature	start	end	score	strand	frame	attribute
21756	Bvchr3_un.sca011	ena	gene	659306	670420	.	+	.	"gene_id ""BVRB_3g070350""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21757	Bvchr3_un.sca011	ena	gene	84033	89771	.	-	.	"gene_id ""BVRB_3g070180""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21758	Bvchr3_un.sca011	ena	gene	219981	241411	.	+	.	"gene_id ""BVRB_3g070220""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21759	Bvchr3_un.sca011	ena	gene	201486	203916	.	-	.	"gene_id ""BVRB_3g070210""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21760	Bvchr3_un.sca011	ena	gene	637606	647747	.	+	.	"gene_id ""BVRB_3g070340""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21761	Bvchr3_un.sca011	ena	gene	733239	735796	.	-	.	"gene_id ""BVRB_3g070390""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21762	Bvchr3_un.sca011	ena	gene	32932	53731	.	-	.	"gene_id ""BVRB_3g070170""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21763	Bvchr3_un.sca011	ena	gene	388482	393436	.	-	.	"gene_id ""BVRB_3g070310""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21764	Bvchr3_un.sca011	ena	gene	282257	288036	.	-	.	"gene_id ""BVRB_3g070240""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21765	Bvchr3_un.sca011	ena	gene	379462	380046	.	-	.	"gene_id ""BVRB_3g070300""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21766	Bvchr3_un.sca011	ena	gene	715953	716886	.	-	.	"gene_id ""BVRB_3g070360""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21767	Bvchr3_un.sca011	ena	gene	465352	477546	.	-	.	"gene_id ""BVRB_3g070330""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21768	Bvchr3_un.sca011	ena	gene	115101	132211	.	-	.	"gene_id ""BVRB_3g070190""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21769	Bvchr3_un.sca011	ena	gene	723471	726655	.	+	.	"gene_id ""BVRB_3g070370""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21770	Bvchr3_un.sca011	ena	gene	302171	303399	.	+	.	"gene_id ""BVRB_3g070250""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21771	Bvchr3_un.sca011	ena	gene	316295	316916	.	-	.	"gene_id ""BVRB_3g070270""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21772	Bvchr3_un.sca011	ena	gene	354819	360845	.	+	.	"gene_id ""BVRB_3g070290""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21773	Bvchr3_un.sca011	ena	gene	181181	200505	.	+	.	"gene_id ""BVRB_3g070200""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21774	Bvchr3_un.sca011	ena	gene	21336	31360	.	+	.	"gene_id ""BVRB_3g070160""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21775	Bvchr3_un.sca011	ena	gene	757121	762217	.	+	.	"gene_id ""BVRB_3g070400""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21776	Bvchr5_un.sca014	ena	gene	659961	661401	.	-	.	"gene_id ""BVRB_5g125260""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21777	Bvchr5_un.sca014	ena	gene	305424	306637	.	-	.	"gene_id ""BVRB_5g125190""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21778	Bvchr5_un.sca014	ena	gene	306933	308487	.	-	.	"gene_id ""BVRB_5g125200""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21779	Bvchr5_un.sca014	ena	gene	28316	36725	.	+	.	"gene_id ""BVRB_5g125130""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21780	Bvchr5_un.sca014	ena	gene	51220	85241	.	-	.	"gene_id ""BVRB_5g125140""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21781	Bvchr5_un.sca014	ena	gene	470980	471882	.	-	.	"gene_id ""BVRB_5g125240""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21782	Bvchr5_un.sca014	ena	gene	284233	296107	.	-	.	"gene_id ""BVRB_5g125170""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21783	Bvchr5_un.sca014	ena	gene	145266	150092	.	+	.	"gene_id ""BVRB_5g125150""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21784	Bvchr5_un.sca014	ena	gene	358947	367728	.	+	.	"gene_id ""BVRB_5g125230""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21785	Bvchr5_un.sca014	ena	gene	272842	283474	.	+	.	"gene_id ""BVRB_5g125160""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21786	Bvchr5_un.sca014	ena	gene	338944	340787	.	-	.	"gene_id ""BVRB_5g125220""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21787	Bvchr5_un.sca014	ena	gene	304872	305380	.	+	.	"gene_id ""BVRB_5g125180""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21788	Bvchr5_un.sca014	ena	gene	524863	526490	.	-	.	"gene_id ""BVRB_5g125250""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21789	Bvchr5_un.sca014	ena	gene	334882	336410	.	+	.	"gene_id ""BVRB_5g125210""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21790	Bvchr5_un.sca014	ena	gene	676847	680281	.	-	.	"gene_id ""BVRB_5g125270""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21791	Bvchr8_un.sca004	ena	gene	1507	5701	.	-	.	"gene_id ""BVRB_8g200660""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21792	Bvchr8_un.sca004	ena	gene	380691	389306	.	+	.	"gene_id ""BVRB_8g200730""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21793	Bvchr8_un.sca004	ena	gene	665221	675910	.	-	.	"gene_id ""BVRB_8g200770""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21794	Bvchr8_un.sca004	ena	gene	589827	590467	.	-	.	"gene_id ""BVRB_8g200760""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21795	Bvchr8_un.sca004	ena	gene	350017	351146	.	-	.	"gene_id ""BVRB_8g200710""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21796	Bvchr8_un.sca004	ena	gene	484948	507307	.	-	.	"gene_id ""BVRB_8g200740""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21797	Bvchr8_un.sca004	ena	gene	241620	245238	.	-	.	"gene_id ""BVRB_8g200700""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21798	Bvchr8_un.sca004	ena	gene	170663	171368	.	+	.	"gene_id ""BVRB_8g200680""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21799	Bvchr8_un.sca004	ena	gene	708245	708838	.	+	.	"gene_id ""BVRB_8g200780""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21800	Bvchr8_un.sca004	ena	gene	521325	527937	.	-	.	"gene_id ""BVRB_8g200750""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21801	Bvchr8_un.sca004	ena	gene	12626	27280	.	+	.	"gene_id ""BVRB_8g200670""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21802	Bvchr8_un.sca004	ena	gene	737369	750590	.	-	.	"gene_id ""BVRB_8g200790""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21803	Bvchr8_un.sca004	ena	gene	219390	226188	.	-	.	"gene_id ""BVRB_8g200690""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21804	Bvchr8_un.sca004	ena	gene	355822	376546	.	-	.	"gene_id ""BVRB_8g200720""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21805	Bvchr4_un.sca020	ena	gene	655040	656184	.	+	.	"gene_id ""BVRB_4g096200""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21806	Bvchr4_un.sca020	ena	gene	25096	31510	.	+	.	"gene_id ""BVRB_4g096070""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21807	Bvchr4_un.sca020	ena	gene	655027	656905	.	-	.	"gene_id ""BVRB_4g096190""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21808	Bvchr4_un.sca020	ena	gene	4246	13670	.	+	.	"gene_id ""BVRB_4g096060""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21809	Bvchr4_un.sca020	ena	gene	324426	329004	.	-	.	"gene_id ""BVRB_4g096130""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21810	Bvchr4_un.sca020	ena	gene	267775	292644	.	-	.	"gene_id ""BVRB_4g096110""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21811	Bvchr4_un.sca020	ena	gene	537579	542775	.	-	.	"gene_id ""BVRB_4g096180""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21812	Bvchr4_un.sca020	ena	gene	298959	303046	.	+	.	"gene_id ""BVRB_4g096120""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21813	Bvchr4_un.sca020	ena	gene	93182	93861	.	-	.	"gene_id ""BVRB_4g096080""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21814	Bvchr4_un.sca020	ena	gene	507995	514799	.	-	.	"gene_id ""BVRB_4g096160""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21815	Bvchr4_un.sca020	ena	gene	452205	457389	.	-	.	"gene_id ""BVRB_4g096150""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21816	Bvchr4_un.sca020	ena	gene	131706	157644	.	+	.	"gene_id ""BVRB_4g096090""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21817	Bvchr4_un.sca020	ena	gene	355445	366829	.	-	.	"gene_id ""BVRB_4g096140""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21818	Bvchr4_un.sca020	ena	gene	157816	159458	.	+	.	"gene_id ""BVRB_4g096100""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21819	Bvchr4_un.sca020	ena	gene	514855	515899	.	-	.	"gene_id ""BVRB_4g096170""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21820	0069.scaffold00241	ena	gene	673249	674162	.	-	.	"gene_id ""BVRB_002210""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21821	0069.scaffold00241	ena	gene	668667	671342	.	+	.	"gene_id ""BVRB_002200""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21822	0069.scaffold00241	ena	gene	456949	463923	.	+	.	"gene_id ""BVRB_002110""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21823	0069.scaffold00241	ena	gene	54256	60171	.	+	.	"gene_id ""BVRB_001990""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21824	0069.scaffold00241	ena	gene	582777	599647	.	+	.	"gene_id ""BVRB_002160""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21825	0069.scaffold00241	ena	gene	265554	272292	.	+	.	"gene_id ""BVRB_002050""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21826	0069.scaffold00241	ena	gene	717202	726072	.	-	.	"gene_id ""BVRB_002230""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21827	0069.scaffold00241	ena	gene	422960	427744	.	-	.	"gene_id ""BVRB_002090""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21828	0069.scaffold00241	ena	gene	665988	666972	.	-	.	"gene_id ""BVRB_002190""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21829	0069.scaffold00241	ena	gene	470105	474054	.	-	.	"gene_id ""BVRB_002130""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21830	0069.scaffold00241	ena	gene	407011	414884	.	-	.	"gene_id ""BVRB_002080""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21831	0069.scaffold00241	ena	gene	305489	306629	.	-	.	"gene_id ""BVRB_002060""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21832	0069.scaffold00241	ena	gene	463940	474054	.	-	.	"gene_id ""BVRB_002120""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21833	0069.scaffold00241	ena	gene	611256	611762	.	-	.	"gene_id ""BVRB_002170""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21834	0069.scaffold00241	ena	gene	481002	511654	.	-	.	"gene_id ""BVRB_002140""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21835	0069.scaffold00241	ena	gene	225382	226579	.	-	.	"gene_id ""BVRB_002040""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21836	0069.scaffold00241	ena	gene	209234	224583	.	+	.	"gene_id ""BVRB_002030""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21837	0069.scaffold00241	ena	gene	433800	443074	.	-	.	"gene_id ""BVRB_002100""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21838	0069.scaffold00241	ena	gene	72114	73421	.	-	.	"gene_id ""BVRB_002000""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21839	0069.scaffold00241	ena	gene	549977	559579	.	+	.	"gene_id ""BVRB_002150""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21840	0069.scaffold00241	ena	gene	382279	395003	.	+	.	"gene_id ""BVRB_002070""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21841	0069.scaffold00241	ena	gene	614157	615905	.	+	.	"gene_id ""BVRB_002180""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21842	0069.scaffold00241	ena	gene	94376	143930	.	+	.	"gene_id ""BVRB_002010""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21843	0069.scaffold00241	ena	gene	156445	157111	.	-	.	"gene_id ""BVRB_002020""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21844	0069.scaffold00241	ena	gene	686608	716772	.	-	.	"gene_id ""BVRB_002220""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21845	0069.scaffold00241	Ensembl_Plants	gene	140193	140289	.	+	.	"gene_id ""ENSRNA049469546""; gene_name ""MIR403""; gene_source ""Ensembl_Plants""; gene_biotype ""pre_miRNA"";"
21846	Bvchr5_un.sca004	ena	gene	705746	708201	.	+	.	"gene_id ""BVRB_5g124070""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21847	Bvchr5_un.sca004	ena	gene	601985	609861	.	-	.	"gene_id ""BVRB_5g124060""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21848	Bvchr5_un.sca004	ena	gene	177538	189619	.	-	.	"gene_id ""BVRB_5g123970""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21849	Bvchr5_un.sca004	ena	gene	151201	156121	.	-	.	"gene_id ""BVRB_5g123960""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21850	Bvchr5_un.sca004	ena	gene	91556	96020	.	+	.	"gene_id ""BVRB_5g123950""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21851	Bvchr5_un.sca004	ena	gene	25526	26211	.	+	.	"gene_id ""BVRB_5g123940""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21852	Bvchr5_un.sca004	ena	gene	548582	549171	.	-	.	"gene_id ""BVRB_5g124040""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21853	Bvchr5_un.sca004	ena	gene	476030	476789	.	-	.	"gene_id ""BVRB_5g124030""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21854	Bvchr5_un.sca004	ena	gene	589176	589885	.	+	.	"gene_id ""BVRB_5g124050""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21855	Bvchr5_un.sca004	ena	gene	262675	280109	.	-	.	"gene_id ""BVRB_5g123990""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21856	Bvchr5_un.sca004	ena	gene	351202	356499	.	-	.	"gene_id ""BVRB_5g124000""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21857	Bvchr5_un.sca004	ena	gene	428470	434379	.	-	.	"gene_id ""BVRB_5g124020""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21858	Bvchr5_un.sca004	ena	gene	239325	243419	.	-	.	"gene_id ""BVRB_5g123980""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21859	Bvchr5_un.sca004	ena	gene	389884	408338	.	+	.	"gene_id ""BVRB_5g124010""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21860	Bvchr1_un.sca004	ena	gene	155387	157561	.	-	.	"gene_id ""BVRB_1g020680""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21861	Bvchr1_un.sca004	ena	gene	421802	432076	.	+	.	"gene_id ""BVRB_1g020770""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21862	Bvchr1_un.sca004	ena	gene	610538	613502	.	-	.	"gene_id ""BVRB_1g020840""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21863	Bvchr1_un.sca004	ena	gene	240498	243642	.	+	.	"gene_id ""BVRB_1g020700""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21864	Bvchr1_un.sca004	ena	gene	549257	570945	.	+	.	"gene_id ""BVRB_1g020810""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21865	Bvchr1_un.sca004	ena	gene	275370	288153	.	-	.	"gene_id ""BVRB_1g020710""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21866	Bvchr1_un.sca004	ena	gene	319198	326146	.	+	.	"gene_id ""BVRB_1g020740""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21867	Bvchr1_un.sca004	ena	gene	702615	707031	.	-	.	"gene_id ""BVRB_1g020870""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21868	Bvchr1_un.sca004	ena	gene	310100	312793	.	-	.	"gene_id ""BVRB_1g020720""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21869	Bvchr1_un.sca004	ena	gene	313088	317562	.	+	.	"gene_id ""BVRB_1g020730""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21870	Bvchr1_un.sca004	ena	gene	74556	76648	.	+	.	"gene_id ""BVRB_1g020640""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21871	Bvchr1_un.sca004	ena	gene	42366	42991	.	-	.	"gene_id ""BVRB_1g020610""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21872	Bvchr1_un.sca004	ena	gene	544451	548972	.	-	.	"gene_id ""BVRB_1g020800""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21873	Bvchr1_un.sca004	ena	gene	154746	155370	.	+	.	"gene_id ""BVRB_1g020670""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21874	Bvchr1_un.sca004	ena	gene	83143	97131	.	-	.	"gene_id ""BVRB_1g020650""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21875	Bvchr1_un.sca004	ena	gene	54506	54970	.	+	.	"gene_id ""BVRB_1g020630""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21876	Bvchr1_un.sca004	ena	gene	127206	128324	.	+	.	"gene_id ""BVRB_1g020660""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21877	Bvchr1_un.sca004	ena	gene	349382	351798	.	+	.	"gene_id ""BVRB_1g020750""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21878	Bvchr1_un.sca004	ena	gene	485267	521036	.	+	.	"gene_id ""BVRB_1g020790""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21879	Bvchr1_un.sca004	ena	gene	169488	196325	.	+	.	"gene_id ""BVRB_1g020690""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21880	Bvchr1_un.sca004	ena	gene	357872	358474	.	+	.	"gene_id ""BVRB_1g020760""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21881	Bvchr1_un.sca004	ena	gene	686726	688183	.	+	.	"gene_id ""BVRB_1g020860""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21882	Bvchr1_un.sca004	ena	gene	659896	665582	.	+	.	"gene_id ""BVRB_1g020850""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21883	Bvchr1_un.sca004	ena	gene	592248	596302	.	-	.	"gene_id ""BVRB_1g020830""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21884	Bvchr1_un.sca004	ena	gene	474522	475162	.	+	.	"gene_id ""BVRB_1g020780""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21885	Bvchr1_un.sca004	ena	gene	52496	54175	.	+	.	"gene_id ""BVRB_1g020620""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21886	Bvchr1_un.sca004	ena	gene	573207	588392	.	-	.	"gene_id ""BVRB_1g020820""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21887	Bvchr1_un.sca004	Ensembl_Plants	gene	592170	592242	.	-	.	"gene_id ""ENSRNA049444791""; gene_name ""tRNA-Phe""; gene_source ""Ensembl_Plants""; gene_biotype ""tRNA"";"
21888	Bvchr4_un.sca023	ena	gene	28452	31421	.	-	.	"gene_id ""BVRB_4g096400""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21889	Bvchr4_un.sca023	ena	gene	280071	288531	.	-	.	"gene_id ""BVRB_4g096480""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21890	Bvchr4_un.sca023	ena	gene	686231	691757	.	-	.	"gene_id ""BVRB_4g096550""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21891	Bvchr4_un.sca023	ena	gene	672405	681037	.	-	.	"gene_id ""BVRB_4g096540""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21892	Bvchr4_un.sca023	ena	gene	176847	183101	.	-	.	"gene_id ""BVRB_4g096440""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21893	Bvchr4_un.sca023	ena	gene	706146	711560	.	-	.	"gene_id ""BVRB_4g096560""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21894	Bvchr4_un.sca023	ena	gene	312257	314891	.	-	.	"gene_id ""BVRB_4g096500""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21895	Bvchr4_un.sca023	ena	gene	234226	235083	.	+	.	"gene_id ""BVRB_4g096460""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21896	Bvchr4_un.sca023	ena	gene	31743	79721	.	-	.	"gene_id ""BVRB_4g096410""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21897	Bvchr4_un.sca023	ena	gene	93206	96010	.	+	.	"gene_id ""BVRB_4g096420""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21898	Bvchr4_un.sca023	ena	gene	584402	587721	.	+	.	"gene_id ""BVRB_4g096530""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21899	Bvchr4_un.sca023	ena	gene	521582	536951	.	+	.	"gene_id ""BVRB_4g096520""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21900	Bvchr4_un.sca023	ena	gene	10072	10541	.	-	.	"gene_id ""BVRB_4g096390""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21901	Bvchr4_un.sca023	ena	gene	406817	421335	.	+	.	"gene_id ""BVRB_4g096510""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21902	Bvchr4_un.sca023	ena	gene	100803	102751	.	-	.	"gene_id ""BVRB_4g096430""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21903	Bvchr4_un.sca023	ena	gene	280071	282401	.	-	.	"gene_id ""BVRB_4g096470""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21904	Bvchr4_un.sca023	ena	gene	299236	311328	.	+	.	"gene_id ""BVRB_4g096490""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21905	Bvchr4_un.sca023	ena	gene	219946	234160	.	+	.	"gene_id ""BVRB_4g096450""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21906	Bvchr2_un.sca007	ena	gene	704827	711052	.	+	.	"gene_id ""BVRB_2g046480""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21907	Bvchr2_un.sca007	ena	gene	431978	457694	.	+	.	"gene_id ""BVRB_2g046430""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21908	Bvchr2_un.sca007	ena	gene	210299	212151	.	-	.	"gene_id ""BVRB_2g046350""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21909	Bvchr2_un.sca007	ena	gene	375539	377143	.	-	.	"gene_id ""BVRB_2g046410""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21910	Bvchr2_un.sca007	ena	gene	75236	75744	.	+	.	"gene_id ""BVRB_2g046320""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21911	Bvchr2_un.sca007	ena	gene	319728	320412	.	+	.	"gene_id ""BVRB_2g046390""; gene_source ""ena""; gene_biotype ""protein_coding"";"
21912	Bvchr2_un.sca007	ena	gene	282916	286567	.	+	.	"gene_id ""BVRB_2g046370""; gene_source ""ena""; gene_biotype ""protein_coding"";"
